transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag,month,quarter,average_selling_price
TXN-00022595,2025-09-14,Antihistamines,ANT-07,East,Hospital,Independent Pharmacies,42,111.85,4697.88,0.0959,450.42,4247.46,0,2025-09,2025Q3,101.13
TXN-00013099,2025-09-14,Endocrinology,END-03,South,Hospital,Independent Pharmacies,41,92.41,3788.7,0.0873,330.58,3458.12,0,2025-09,2025Q3,84.34
TXN-00021749,2025-09-14,Hypertension,HYP-08,South,Distributor,Retail Chains,36,46.43,1671.35,0.1948,325.54,1345.81,0,2025-09,2025Q3,37.38
TXN-00003130,2025-09-14,Hepatology,HEP-01,East,Online,Public Health,2,46.07,92.15,0.0847,7.81,84.34,0,2025-09,2025Q3,42.17
TXN-00004565,2025-09-14,Respiratory,RES-07,South,Hospital,Tier-2 Clinics,24,49.09,1178.15,0.0628,73.96,1104.2,0,2025-09,2025Q3,46.01
TXN-00013422,2025-09-14,Anti-inflammatory,ANT-06,West,Hospital,Retail Chains,14,60.32,844.48,0.287,242.37,602.11,0,2025-09,2025Q3,43.01
TXN-00007170,2025-09-14,Respiratory,RES-03,West,Distributor,Tier-1 Hospitals,24,47.71,1145.0,0.2011,230.3,914.7,0,2025-09,2025Q3,38.11
TXN-00012400,2025-09-14,Minerals,MIN-05,Central,Retail,Tier-1 Hospitals,17,51.45,874.68,0.1399,122.38,752.3,0,2025-09,2025Q3,44.25
TXN-00005965,2025-09-14,Women Health,WOM-03,East,Hospital,Tier-2 Clinics,14,73.08,1023.17,0.2529,258.74,764.44,0,2025-09,2025Q3,54.6
TXN-00001819,2025-09-14,Diagnostic Aids,DIA-04,West,Hospital,Independent Pharmacies,23,72.11,1658.53,0.2215,367.42,1291.1,0,2025-09,2025Q3,56.13
TXN-00019708,2025-09-14,Dermatology,DER-05,South,Retail,Tier-1 Hospitals,40,125.79,5031.77,0.1161,584.39,4447.38,0,2025-09,2025Q3,111.18
TXN-00005957,2025-09-14,Antihistamines,ANT-06,East,Government,Independent Pharmacies,59,105.58,6229.49,0.1986,1237.37,4992.12,0,2025-09,2025Q3,84.61
TXN-00001060,2025-09-14,Liver Care,LIV-01,South,Distributor,Retail Chains,47,127.12,5974.62,0.2788,1665.74,4308.88,0,2025-09,2025Q3,91.68
TXN-00006264,2025-09-14,Antiplatelets,ANT-04,North,Retail,Independent Pharmacies,21,63.65,1336.55,0.38,507.89,828.66,1,2025-09,2025Q3,39.46
TXN-00001020,2025-09-14,Nephrology,NEP-04,South,Retail,Tier-1 Hospitals,29,56.38,1634.96,0.2872,469.51,1165.45,1,2025-09,2025Q3,40.19
TXN-00022988,2025-09-14,Oral Rehydration,ORA-02,West,Hospital,Tier-2 Clinics,64,88.78,5681.7,0.1811,1028.82,4652.88,1,2025-09,2025Q3,72.7
TXN-00015598,2025-09-14,Oral Rehydration,ORA-08,North,Hospital,Tier-2 Clinics,58,97.27,5641.66,0.1579,890.61,4751.06,0,2025-09,2025Q3,81.91
TXN-00017404,2025-09-14,Smoking Cessation,SMO-02,South,Retail,Tier-1 Hospitals,56,95.4,5342.24,0.1257,671.66,4670.58,0,2025-09,2025Q3,83.4
TXN-00013371,2025-09-14,Smoking Cessation,SMO-05,North,Retail,Tier-2 Clinics,68,93.82,6379.77,0.1742,1111.47,5268.3,0,2025-09,2025Q3,77.48
TXN-00006610,2025-09-14,Critical Care,CRI-04,Central,Retail,Tier-1 Hospitals,23,82.26,1892.06,0.1462,276.59,1615.48,0,2025-09,2025Q3,70.24
TXN-00018205,2025-09-14,Analgesics,ANA-07,South,Retail,Independent Pharmacies,17,59.13,1005.25,0.1896,190.58,814.67,1,2025-09,2025Q3,47.92
TXN-00008345,2025-09-14,Antidiabetics,ANT-02,North,Hospital,Retail Chains,31,58.61,1816.87,0.38,690.41,1126.46,1,2025-09,2025Q3,36.34
TXN-00006594,2025-09-14,Rheumatology,RHE-06,South,Online,Tier-2 Clinics,18,44.98,809.69,0.1372,111.1,698.59,0,2025-09,2025Q3,38.81
TXN-00001804,2025-09-14,Minerals,MIN-04,West,Retail,Independent Pharmacies,20,51.72,1034.49,0.1542,159.51,874.98,0,2025-09,2025Q3,43.75
TXN-00000629,2025-09-14,Rare Disease,RAR-06,East,Online,Tier-2 Clinics,74,114.42,8467.27,0.0804,680.84,7786.43,0,2025-09,2025Q3,105.22
TXN-00000046,2025-09-14,Immunology,IMM-07,South,Hospital,Independent Pharmacies,41,94.73,3884.07,0.2915,1132.16,2751.91,0,2025-09,2025Q3,67.12
TXN-00009711,2025-09-14,Geriatrics,GER-07,South,Hospital,Independent Pharmacies,18,59.92,1078.63,0.3369,363.4,715.24,0,2025-09,2025Q3,39.74
TXN-00016890,2025-09-15,Endocrinology,END-07,South,Distributor,Public Health,41,69.82,2862.54,0.2679,766.77,2095.77,1,2025-09,2025Q3,51.12
TXN-00012053,2025-09-15,Pain Management,PAI-08,North,Online,Public Health,25,208.79,5219.85,0.2894,1510.61,3709.24,0,2025-09,2025Q3,148.37
TXN-00000478,2025-09-15,Renal Care,REN-03,West,Hospital,Retail Chains,25,54.23,1355.73,0.2161,292.98,1062.75,1,2025-09,2025Q3,42.51
TXN-00000474,2025-09-15,Smoking Cessation,SMO-07,South,Retail,Tier-1 Hospitals,62,107.41,6659.62,0.1711,1139.49,5520.13,0,2025-09,2025Q3,89.03
TXN-00016493,2025-09-15,Antibiotics,ANT-03,West,Online,Independent Pharmacies,9,57.41,516.7,0.2407,124.38,392.33,1,2025-09,2025Q3,43.59
TXN-00023566,2025-09-15,Antivirals,ANT-03,South,Distributor,Retail Chains,15,74.2,1112.93,0.1713,190.69,922.24,0,2025-09,2025Q3,61.48
TXN-00021188,2025-09-15,Fertility,FER-07,West,Hospital,Tier-1 Hospitals,31,70.4,2182.33,0.2025,441.96,1740.37,0,2025-09,2025Q3,56.14
TXN-00010215,2025-09-15,Medical Nutrition,MED-03,South,Government,Tier-1 Hospitals,28,52.32,1464.85,0.2011,294.63,1170.21,0,2025-09,2025Q3,41.79
TXN-00013621,2025-09-15,Diuretics,DIU-01,North,Retail,Independent Pharmacies,49,103.36,5064.63,0.2257,1143.07,3921.56,0,2025-09,2025Q3,80.03
TXN-00000716,2025-09-15,Cardiology,CAR-04,North,Hospital,Tier-1 Hospitals,23,70.32,1617.39,0.103,166.54,1450.84,0,2025-09,2025Q3,63.08
TXN-00017329,2025-09-15,Pain Management,PAI-05,South,Distributor,Independent Pharmacies,45,164.8,7416.1,0.3,2225.03,5191.07,0,2025-09,2025Q3,115.36
TXN-00017925,2025-09-15,Immunology,IMM-01,Central,Retail,Tier-1 Hospitals,33,91.03,3003.92,0.2264,680.18,2323.74,0,2025-09,2025Q3,70.42
TXN-00008437,2025-09-15,Antivirals,ANT-04,East,Online,Tier-2 Clinics,16,66.48,1063.63,0.2804,298.27,765.36,1,2025-09,2025Q3,47.84
TXN-00005479,2025-09-15,Pain Management,PAI-03,Central,Retail,Independent Pharmacies,40,191.66,7666.23,0.38,2913.17,4753.07,1,2025-09,2025Q3,118.83
TXN-00024028,2025-09-15,Allergy,ALL-07,Central,Online,Tier-2 Clinics,15,59.42,891.36,0.1529,136.29,755.07,0,2025-09,2025Q3,50.34
TXN-00013670,2025-09-15,Gastrointestinal,GAS-01,West,Distributor,Tier-2 Clinics,27,52.27,1411.41,0.146,206.02,1205.39,1,2025-09,2025Q3,44.64
TXN-00021411,2025-09-15,Diagnostic Aids,DIA-04,Central,Hospital,Tier-2 Clinics,21,78.26,1643.53,0.3686,605.76,1037.77,1,2025-09,2025Q3,49.42
TXN-00005595,2025-09-15,Rare Disease,RAR-04,South,Retail,Specialty Centers,66,124.29,8203.03,0.117,959.89,7243.15,0,2025-09,2025Q3,109.74
TXN-00001676,2025-09-15,Renal Care,REN-06,West,Hospital,Public Health,28,53.58,1500.27,0.1747,262.1,1238.17,0,2025-09,2025Q3,44.22
TXN-00014627,2025-09-15,Antifungals,ANT-04,North,Distributor,Tier-1 Hospitals,34,81.11,2757.85,0.2204,607.91,2149.93,1,2025-09,2025Q3,63.23
TXN-00017700,2025-09-15,Neurology,NEU-06,North,Government,Retail Chains,46,80.74,3714.21,0.2466,915.79,2798.43,0,2025-09,2025Q3,60.84
TXN-00003348,2025-09-15,Ophthalmology,OPH-05,West,Distributor,Retail Chains,22,64.66,1422.41,0.1275,181.32,1241.09,0,2025-09,2025Q3,56.41
TXN-00003231,2025-09-16,Neurology,NEU-01,West,Hospital,Independent Pharmacies,26,66.32,1724.37,0.1287,222.0,1502.37,0,2025-09,2025Q3,57.78
TXN-00024431,2025-09-16,Hormonal Therapy,HOR-02,West,Retail,Specialty Centers,33,55.21,1822.02,0.1119,203.87,1618.15,0,2025-09,2025Q3,49.03
TXN-00010562,2025-09-16,Fertility,FER-05,South,Distributor,Retail Chains,35,72.3,2530.48,0.2258,571.37,1959.11,0,2025-09,2025Q3,55.97
TXN-00005000,2025-09-16,Women Health,WOM-06,North,Retail,Tier-1 Hospitals,7,81.31,569.18,0.0356,20.24,548.94,0,2025-09,2025Q3,78.42
TXN-00011617,2025-09-16,Insulin,INS-04,North,Distributor,Public Health,22,44.91,987.98,0.2275,224.76,763.22,0,2025-09,2025Q3,34.69
TXN-00000565,2025-09-16,Ophthalmology,OPH-01,North,Distributor,Public Health,16,58.57,937.15,0.1731,162.25,774.9,0,2025-09,2025Q3,48.43
TXN-00003868,2025-09-16,Antiplatelets,ANT-08,South,Retail,Retail Chains,21,62.3,1308.38,0.1795,234.85,1073.53,0,2025-09,2025Q3,51.12
TXN-00020357,2025-09-16,Anti-inflammatory,ANT-01,West,Government,Retail Chains,25,50.1,1252.46,0.2486,311.41,941.05,0,2025-09,2025Q3,37.64
TXN-00015817,2025-09-16,Immunology,IMM-04,South,Retail,Tier-1 Hospitals,42,98.76,4147.89,0.2284,947.54,3200.35,0,2025-09,2025Q3,76.2
TXN-00009148,2025-09-16,Pain Management,PAI-04,North,Distributor,Specialty Centers,49,163.61,8016.79,0.2837,2274.42,5742.37,1,2025-09,2025Q3,117.19
TXN-00011029,2025-09-16,Vitamins,VIT-02,East,Hospital,Tier-2 Clinics,25,78.96,1974.02,0.38,750.13,1223.89,1,2025-09,2025Q3,48.96
TXN-00015719,2025-09-16,Renal Care,REN-07,East,Retail,Tier-2 Clinics,24,64.98,1559.56,0.1285,200.43,1359.13,0,2025-09,2025Q3,56.63
TXN-00008552,2025-09-16,Cardiology,CAR-03,Central,Retail,Independent Pharmacies,13,61.62,801.07,0.1246,99.85,701.23,1,2025-09,2025Q3,53.94
TXN-00007802,2025-09-16,Analgesics,ANA-01,North,Distributor,Independent Pharmacies,29,55.77,1617.22,0.1175,190.01,1427.21,0,2025-09,2025Q3,49.21
TXN-00018336,2025-09-16,Oral Rehydration,ORA-03,Central,Distributor,Tier-1 Hospitals,67,107.51,7203.43,0.3782,2724.21,4479.23,0,2025-09,2025Q3,66.85
TXN-00006164,2025-09-16,Vitamins,VIT-04,North,Retail,Tier-1 Hospitals,32,68.92,2205.31,0.1038,228.9,1976.41,0,2025-09,2025Q3,61.76
TXN-00012278,2025-09-16,Anticoagulants,ANT-05,North,Distributor,Specialty Centers,40,109.07,4362.86,0.3657,1595.37,2767.5,1,2025-09,2025Q3,69.19
TXN-00010533,2025-09-16,Medical Nutrition,MED-08,West,Hospital,Specialty Centers,21,54.25,1139.34,0.2091,238.23,901.11,1,2025-09,2025Q3,42.91
TXN-00021659,2025-09-16,Rheumatology,RHE-04,Central,Government,Public Health,36,48.17,1734.02,0.3694,640.61,1093.41,0,2025-09,2025Q3,30.37
TXN-00012630,2025-09-16,Immunology,IMM-03,South,Distributor,Independent Pharmacies,55,75.3,4141.75,0.2828,1171.41,2970.33,1,2025-09,2025Q3,54.01
TXN-00004528,2025-09-16,Pediatrics,PED-05,Central,Distributor,Specialty Centers,19,78.82,1497.66,0.2435,364.64,1133.01,1,2025-09,2025Q3,59.63
TXN-00012042,2025-09-16,Antivirals,ANT-03,East,Retail,Tier-2 Clinics,19,61.87,1175.52,0.0678,79.69,1095.84,0,2025-09,2025Q3,57.68
TXN-00016417,2025-09-16,Anticoagulants,ANT-07,West,Hospital,Tier-2 Clinics,33,105.8,3491.54,0.0795,277.65,3213.89,0,2025-09,2025Q3,97.39
TXN-00014749,2025-09-16,Oral Rehydration,ORA-06,West,Hospital,Retail Chains,57,89.83,5120.51,0.1819,931.38,4189.13,0,2025-09,2025Q3,73.49
TXN-00023066,2025-09-16,Diuretics,DIU-02,Central,Distributor,Public Health,54,123.9,6690.41,0.2577,1724.23,4966.18,0,2025-09,2025Q3,91.97
TXN-00000291,2025-09-16,Anticoagulants,ANT-05,South,Retail,Independent Pharmacies,30,108.61,3258.43,0.1922,626.24,2632.18,0,2025-09,2025Q3,87.74
TXN-00024182,2025-09-16,Geriatrics,GER-07,West,Retail,Public Health,15,51.7,775.52,0.2226,172.65,602.87,0,2025-09,2025Q3,40.19
TXN-00001314,2025-09-16,Minerals,MIN-05,Central,Distributor,Independent Pharmacies,20,51.62,1032.37,0.2226,229.8,802.57,1,2025-09,2025Q3,40.13
TXN-00024242,2025-09-16,Renal Care,REN-03,Central,Distributor,Public Health,37,59.97,2218.95,0.2196,487.37,1731.58,0,2025-09,2025Q3,46.8
TXN-00014049,2025-09-16,Women Health,WOM-03,East,Retail,Independent Pharmacies,7,97.46,682.21,0.3302,225.29,456.92,0,2025-09,2025Q3,65.27
TXN-00012783,2025-09-16,Dental Care,DEN-01,West,Government,Independent Pharmacies,35,108.29,3790.14,0.2064,782.15,3007.99,0,2025-09,2025Q3,85.94
TXN-00015009,2025-09-16,Hypertension,HYP-02,North,Retail,Tier-2 Clinics,26,59.17,1538.41,0.1214,186.84,1351.58,0,2025-09,2025Q3,51.98
TXN-00015301,2025-09-16,Endocrinology,END-02,North,Distributor,Independent Pharmacies,50,78.5,3925.22,0.2537,995.69,2929.53,0,2025-09,2025Q3,58.59
TXN-00005161,2025-09-16,Minerals,MIN-05,South,Online,Tier-2 Clinics,16,50.59,809.4,0.1068,86.46,722.94,0,2025-09,2025Q3,45.18
TXN-00004345,2025-09-16,Hypertension,HYP-01,West,Distributor,Independent Pharmacies,35,52.62,1841.66,0.38,699.83,1141.83,1,2025-09,2025Q3,32.62
TXN-00001541,2025-09-16,Antiplatelets,ANT-08,North,Retail,Retail Chains,21,71.96,1511.09,0.1898,286.74,1224.35,0,2025-09,2025Q3,58.3
TXN-00022865,2025-09-16,Anti-malarial,ANT-03,West,Online,Tier-1 Hospitals,47,82.8,3891.57,0.1526,593.99,3297.59,0,2025-09,2025Q3,70.16
TXN-00014282,2025-09-16,Vitamins,VIT-06,South,Hospital,Public Health,35,76.98,2694.18,0.1368,368.45,2325.73,0,2025-09,2025Q3,66.45
TXN-00011180,2025-09-16,Women Health,WOM-06,North,Hospital,Tier-2 Clinics,19,82.32,1564.03,0.2223,347.75,1216.28,1,2025-09,2025Q3,64.01
TXN-00007658,2025-09-16,Antivirals,ANT-06,South,Distributor,Tier-1 Hospitals,17,68.59,1166.05,0.38,443.1,722.95,0,2025-09,2025Q3,42.53
TXN-00024955,2025-09-17,Oral Rehydration,ORA-06,East,Hospital,Tier-1 Hospitals,65,91.5,5947.55,0.1189,707.29,5240.26,0,2025-09,2025Q3,80.62
TXN-00003312,2025-09-17,Renal Care,REN-08,North,Government,Retail Chains,30,53.19,1595.6,0.38,606.33,989.27,1,2025-09,2025Q3,32.98
TXN-00000724,2025-09-17,Diagnostic Aids,DIA-02,North,Hospital,Independent Pharmacies,23,79.38,1825.68,0.3098,565.67,1260.01,0,2025-09,2025Q3,54.78
TXN-00011324,2025-09-17,Antifungals,ANT-01,East,Distributor,Tier-1 Hospitals,42,70.17,2947.34,0.1808,532.75,2414.59,0,2025-09,2025Q3,57.49
TXN-00008162,2025-09-17,Allergy,ALL-07,North,Hospital,Tier-1 Hospitals,18,61.23,1102.06,0.0655,72.23,1029.83,0,2025-09,2025Q3,57.21
TXN-00013954,2025-09-17,Anticoagulants,ANT-08,South,Hospital,Tier-2 Clinics,42,120.73,5070.75,0.0761,386.01,4684.74,0,2025-09,2025Q3,111.54
TXN-00021647,2025-09-17,ENT,ENT-03,Central,Retail,Retail Chains,35,51.81,1813.2,0.2856,517.77,1295.43,0,2025-09,2025Q3,37.01
TXN-00018209,2025-09-17,Neurology,NEU-07,Central,Hospital,Tier-1 Hospitals,30,78.68,2360.45,0.077,181.72,2178.73,0,2025-09,2025Q3,72.62
TXN-00001836,2025-09-17,Smoking Cessation,SMO-07,North,Government,Specialty Centers,99,102.15,10112.4,0.2347,2373.5,7738.91,0,2025-09,2025Q3,78.17
TXN-00016033,2025-09-17,Dental Care,DEN-06,South,Distributor,Retail Chains,53,102.42,5428.49,0.2557,1388.02,4040.47,0,2025-09,2025Q3,76.24
TXN-00019529,2025-09-17,Antihistamines,ANT-02,North,Distributor,Independent Pharmacies,48,100.4,4818.98,0.1329,640.62,4178.36,0,2025-09,2025Q3,87.05
TXN-00020422,2025-09-17,Probiotics,PRO-01,West,Distributor,Independent Pharmacies,77,120.63,9288.71,0.1891,1756.93,7531.78,0,2025-09,2025Q3,97.82
TXN-00017718,2025-09-17,Women Health,WOM-07,Central,Hospital,Independent Pharmacies,12,95.36,1144.28,0.1629,186.42,957.86,0,2025-09,2025Q3,79.82
TXN-00012588,2025-09-17,Cardiology,CAR-02,North,Hospital,Independent Pharmacies,23,68.59,1577.49,0.116,183.04,1394.46,0,2025-09,2025Q3,60.63
TXN-00007440,2025-09-17,Probiotics,PRO-03,South,Online,Tier-2 Clinics,53,128.23,6796.01,0.2202,1496.48,5299.53,1,2025-09,2025Q3,99.99
TXN-00006617,2025-09-17,Liver Care,LIV-08,West,Hospital,Independent Pharmacies,40,120.15,4806.18,0.1799,864.77,3941.42,0,2025-09,2025Q3,98.54
TXN-00000511,2025-09-17,Dermatology,DER-04,West,Distributor,Public Health,59,134.93,7961.03,0.1025,816.37,7144.66,0,2025-09,2025Q3,121.1
TXN-00013478,2025-09-17,Anticoagulants,ANT-08,South,Hospital,Tier-1 Hospitals,34,119.15,4051.13,0.2346,950.38,3100.75,0,2025-09,2025Q3,91.2
TXN-00002158,2025-09-17,Oral Rehydration,ORA-06,West,Government,Tier-2 Clinics,92,98.24,9037.72,0.1191,1076.46,7961.26,0,2025-09,2025Q3,86.54
TXN-00021231,2025-09-17,Lipid Management,LIP-03,East,Retail,Tier-1 Hospitals,4,34.22,136.87,0.1232,16.86,120.01,0,2025-09,2025Q3,30.0
TXN-00006150,2025-09-17,Immunology,IMM-03,North,Retail,Tier-2 Clinics,39,83.0,3237.17,0.1245,402.95,2834.22,0,2025-09,2025Q3,72.67
TXN-00004135,2025-09-17,Medical Nutrition,MED-04,Central,Retail,Independent Pharmacies,13,42.11,547.45,0.1784,97.65,449.8,0,2025-09,2025Q3,34.6
TXN-00017127,2025-09-17,Antidiabetics,ANT-08,West,Distributor,Specialty Centers,41,58.79,2410.25,0.1246,300.34,2109.91,0,2025-09,2025Q3,51.46
TXN-00019939,2025-09-17,Immunology,IMM-05,Central,Distributor,Independent Pharmacies,42,94.41,3965.33,0.1626,644.62,3320.72,0,2025-09,2025Q3,79.06
TXN-00010552,2025-09-17,Diuretics,DIU-07,East,Distributor,Independent Pharmacies,45,123.61,5562.53,0.1414,786.49,4776.05,0,2025-09,2025Q3,106.13
TXN-00016167,2025-09-17,Gastrointestinal,GAS-07,South,Government,Tier-2 Clinics,21,54.47,1143.79,0.1501,171.69,972.1,0,2025-09,2025Q3,46.29
TXN-00012096,2025-09-17,Dermatology,DER-03,South,Retail,Tier-1 Hospitals,35,120.43,4214.94,0.3217,1355.88,2859.07,0,2025-09,2025Q3,81.69
TXN-00005910,2025-09-17,Women Health,WOM-01,West,Retail,Independent Pharmacies,16,81.64,1306.19,0.2911,380.19,926.0,1,2025-09,2025Q3,57.88
TXN-00017107,2025-09-17,Cardiology,CAR-01,West,Retail,Tier-1 Hospitals,21,72.6,1524.59,0.1161,176.95,1347.64,0,2025-09,2025Q3,64.17
TXN-00016748,2025-09-17,Immunology,IMM-07,West,Hospital,Public Health,49,93.37,4574.92,0.0648,296.56,4278.36,0,2025-09,2025Q3,87.31
TXN-00009333,2025-09-18,Diuretics,DIU-03,West,Retail,Independent Pharmacies,39,135.8,5296.26,0.2368,1254.26,4042.0,0,2025-09,2025Q3,103.64
TXN-00008378,2025-09-18,Dental Care,DEN-06,East,Government,Tier-1 Hospitals,48,112.66,5407.74,0.2179,1178.31,4229.43,1,2025-09,2025Q3,88.11
TXN-00009197,2025-09-18,Dental Care,DEN-05,South,Distributor,Independent Pharmacies,44,107.56,4732.76,0.3258,1541.96,3190.8,0,2025-09,2025Q3,72.52
TXN-00022059,2025-09-18,Pain Management,PAI-01,South,Retail,Retail Chains,38,179.81,6832.67,0.1702,1162.84,5669.83,1,2025-09,2025Q3,149.21
TXN-00011749,2025-09-18,Pediatrics,PED-03,West,Retail,Independent Pharmacies,9,66.18,595.62,0.361,214.99,380.63,0,2025-09,2025Q3,42.29
TXN-00001317,2025-09-18,Vitamins,VIT-02,South,Hospital,Independent Pharmacies,31,69.14,2143.19,0.0946,202.84,1940.36,0,2025-09,2025Q3,62.59
TXN-00013278,2025-09-18,Endocrinology,END-01,South,Retail,Independent Pharmacies,40,75.86,3034.22,0.2065,626.43,2407.79,0,2025-09,2025Q3,60.19
TXN-00007063,2025-09-18,Dermatology,DER-06,West,Distributor,Tier-2 Clinics,53,137.53,7289.29,0.3491,2544.45,4744.84,1,2025-09,2025Q3,89.53
TXN-00003476,2025-09-18,Rare Disease,RAR-06,Central,Retail,Independent Pharmacies,75,131.34,9850.71,0.2593,2554.78,7295.93,0,2025-09,2025Q3,97.28
TXN-00016000,2025-09-18,Rheumatology,RHE-04,North,Distributor,Tier-1 Hospitals,33,42.45,1400.99,0.1018,142.62,1258.37,0,2025-09,2025Q3,38.13
TXN-00009441,2025-09-18,Dental Care,DEN-03,East,Retail,Retail Chains,33,120.13,3964.42,0.38,1506.48,2457.94,1,2025-09,2025Q3,74.48
TXN-00018474,2025-09-18,Critical Care,CRI-01,North,Retail,Public Health,18,79.33,1428.01,0.1171,167.16,1260.85,0,2025-09,2025Q3,70.05
TXN-00014666,2025-09-18,Lipid Management,LIP-08,South,Retail,Tier-1 Hospitals,3,38.25,114.75,0.1418,16.27,98.48,0,2025-09,2025Q3,32.83
TXN-00006650,2025-09-18,Dermatology,DER-06,Central,Hospital,Tier-1 Hospitals,55,99.97,5498.24,0.0908,499.19,4999.05,0,2025-09,2025Q3,90.89
TXN-00017286,2025-09-18,Gastrointestinal,GAS-06,West,Distributor,Tier-2 Clinics,47,63.89,3002.86,0.2745,824.42,2178.44,1,2025-09,2025Q3,46.35
TXN-00021697,2025-09-18,Urology,URO-07,East,Retail,Public Health,22,77.97,1715.42,0.0716,122.89,1592.53,0,2025-09,2025Q3,72.39
TXN-00022394,2025-09-18,Anticoagulants,ANT-03,Central,Retail,Tier-2 Clinics,44,130.41,5738.06,0.2929,1680.72,4057.34,1,2025-09,2025Q3,92.21
TXN-00008542,2025-09-18,Antidiabetics,ANT-07,North,Retail,Independent Pharmacies,25,64.33,1608.26,0.1387,223.01,1385.25,0,2025-09,2025Q3,55.41
TXN-00014735,2025-09-18,Wound Care,WOU-03,Central,Distributor,Tier-2 Clinics,36,66.05,2377.91,0.2434,578.77,1799.14,0,2025-09,2025Q3,49.98
TXN-00010433,2025-09-18,Dental Care,DEN-05,South,Online,Tier-1 Hospitals,30,114.08,3422.52,0.3106,1063.04,2359.48,0,2025-09,2025Q3,78.65
TXN-00020928,2025-09-18,Anticoagulants,ANT-05,Central,Distributor,Retail Chains,42,121.86,5118.23,0.1951,998.81,4119.42,0,2025-09,2025Q3,98.08
TXN-00008511,2025-09-18,Probiotics,PRO-03,East,Hospital,Tier-1 Hospitals,71,112.02,7953.5,0.1534,1220.17,6733.32,0,2025-09,2025Q3,94.84
TXN-00011184,2025-09-18,Nephrology,NEP-08,North,Retail,Tier-1 Hospitals,22,46.75,1028.42,0.2404,247.26,781.16,1,2025-09,2025Q3,35.51
TXN-00008231,2025-09-18,Hormonal Therapy,HOR-05,West,Online,Tier-1 Hospitals,25,55.51,1387.66,0.134,185.95,1201.71,0,2025-09,2025Q3,48.07
TXN-00022848,2025-09-18,Gastrointestinal,GAS-01,Central,Government,Retail Chains,22,52.1,1146.15,0.2353,269.73,876.42,0,2025-09,2025Q3,39.84
TXN-00003149,2025-09-18,Respiratory,RES-06,North,Hospital,Tier-2 Clinics,36,40.5,1457.98,0.2205,321.48,1136.5,1,2025-09,2025Q3,31.57
TXN-00018238,2025-09-18,Antifungals,ANT-02,South,Retail,Tier-1 Hospitals,22,79.57,1750.63,0.2943,515.18,1235.45,0,2025-09,2025Q3,56.16
TXN-00024363,2025-09-18,Anti-inflammatory,ANT-03,Central,Retail,Tier-2 Clinics,22,46.12,1014.7,0.1607,163.06,851.64,1,2025-09,2025Q3,38.71
TXN-00018538,2025-09-18,Renal Care,REN-01,Central,Distributor,Tier-2 Clinics,32,65.88,2108.12,0.2649,558.52,1549.6,0,2025-09,2025Q3,48.42
TXN-00016653,2025-09-18,Pain Management,PAI-02,South,Retail,Retail Chains,23,206.21,4742.84,0.1864,884.26,3858.57,1,2025-09,2025Q3,167.76
TXN-00015144,2025-09-18,Antiplatelets,ANT-03,Central,Retail,Tier-2 Clinics,23,74.31,1709.24,0.1139,194.69,1514.55,0,2025-09,2025Q3,65.85
TXN-00022120,2025-09-18,Anti-malarial,ANT-07,South,Retail,Tier-1 Hospitals,39,74.41,2901.86,0.0623,180.88,2720.98,0,2025-09,2025Q3,69.77
TXN-00014614,2025-09-18,Analgesics,ANA-03,North,Retail,Specialty Centers,18,53.23,958.22,0.0501,47.97,910.25,0,2025-09,2025Q3,50.57
TXN-00018495,2025-09-18,Rheumatology,RHE-07,East,Distributor,Independent Pharmacies,56,51.25,2869.75,0.2269,651.16,2218.59,0,2025-09,2025Q3,39.62
TXN-00016660,2025-09-18,Probiotics,PRO-01,West,Distributor,Public Health,74,117.64,8705.62,0.3563,3101.52,5604.1,1,2025-09,2025Q3,75.73
TXN-00024653,2025-09-18,Gastrointestinal,GAS-04,Central,Retail,Specialty Centers,23,58.78,1351.9,0.293,396.05,955.86,0,2025-09,2025Q3,41.56
TXN-00024359,2025-09-18,Anti-malarial,ANT-07,Central,Retail,Independent Pharmacies,57,75.26,4290.05,0.2778,1191.65,3098.39,0,2025-09,2025Q3,54.36
TXN-00009741,2025-09-18,Anti-inflammatory,ANT-06,West,Distributor,Tier-2 Clinics,30,58.21,1746.43,0.2219,387.46,1358.97,1,2025-09,2025Q3,45.3
TXN-00000206,2025-09-18,Liver Care,LIV-07,West,Distributor,Retail Chains,53,131.7,6980.34,0.1056,736.89,6243.45,0,2025-09,2025Q3,117.8
TXN-00019947,2025-09-18,Wound Care,WOU-02,West,Hospital,Public Health,28,64.18,1797.0,0.2069,371.74,1425.26,0,2025-09,2025Q3,50.9
TXN-00002543,2025-09-18,Dental Care,DEN-05,South,Retail,Tier-1 Hospitals,24,109.18,2620.37,0.1983,519.52,2100.86,0,2025-09,2025Q3,87.54
TXN-00023450,2025-09-18,Wound Care,WOU-07,North,Retail,Tier-2 Clinics,15,63.31,949.61,0.2081,197.66,751.95,0,2025-09,2025Q3,50.13
TXN-00023150,2025-09-18,Antifungals,ANT-07,South,Distributor,Tier-2 Clinics,28,90.26,2527.23,0.1582,399.75,2127.48,0,2025-09,2025Q3,75.98
