transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag
TXN-00002338,2025-10-22,Respiratory,RES-03,East,Government,Independent Pharmacies,27,33.93,916.17,0.3498,320.47,595.7,0
TXN-00023252,2025-10-22,Emergency Care,EME-02,West,Retail,Tier-2 Clinics,3,43.53,130.59,0.1525,19.91,110.68,0
TXN-00019231,2025-10-22,Lipid Management,LIP-08,West,Online,Tier-2 Clinics,3,110.74,332.22,0.1421,47.21,285.02,0
TXN-00008988,2025-10-22,Endocrinology,END-06,South,Distributor,Retail Chains,19,36.08,685.49,0.2261,155.02,530.47,1
TXN-00011778,2025-10-22,Minerals,MIN-02,Central,Online,Tier-2 Clinics,14,70.72,990.09,0.1036,102.55,887.54,0
TXN-00012396,2025-10-22,Vitamins,VIT-02,East,Online,Independent Pharmacies,28,24.97,699.1,0.1952,136.46,562.64,0
TXN-00006316,2025-10-22,Anti-malarial,ANT-08,Central,Hospital,Tier-2 Clinics,48,42.62,2045.53,0.1251,255.89,1789.64,0
TXN-00002127,2025-10-22,Vitamins,VIT-05,West,Hospital,Tier-2 Clinics,55,29.69,1632.99,0.2665,435.27,1197.72,0
TXN-00016051,2025-10-22,Hepatology,HEP-01,West,Retail,Independent Pharmacies,30,188.44,5653.19,0.2158,1219.82,4433.37,0
TXN-00014440,2025-10-22,Oncology Support,ONC-04,North,Retail,Tier-2 Clinics,4,43.28,173.12,0.059,10.21,162.91,0
TXN-00015307,2025-10-22,Allergy,ALL-07,Central,Retail,Public Health,27,56.39,1522.43,0.1891,287.88,1234.55,1
TXN-00022876,2025-10-22,Anesthesia,ANE-01,West,Retail,Independent Pharmacies,5,37.77,188.85,0.0344,6.5,182.35,0
TXN-00007922,2025-10-22,Antidiabetics,ANT-01,West,Online,Independent Pharmacies,18,106.22,1911.99,0.1089,208.3,1703.69,0
TXN-00003175,2025-10-22,Endocrinology,END-06,West,Distributor,Tier-1 Hospitals,20,37.9,758.03,0.1372,103.99,654.03,0
TXN-00018222,2025-10-22,Neurology,NEU-07,East,Hospital,Independent Pharmacies,32,50.86,1627.64,0.1044,169.95,1457.69,0
TXN-00001081,2025-10-22,Oncology Support,ONC-02,South,Hospital,Tier-2 Clinics,7,41.84,292.86,0.1288,37.71,255.16,0
TXN-00022554,2025-10-22,Analgesics,ANA-01,East,Online,Retail Chains,12,126.08,1513.0,0.104,157.36,1355.64,0
TXN-00018738,2025-10-22,Dermatology,DER-01,West,Distributor,Tier-2 Clinics,15,35.59,533.78,0.1448,77.28,456.5,0
TXN-00002867,2025-10-22,Vitamins,VIT-08,South,Online,Independent Pharmacies,43,28.27,1215.41,0.0816,99.22,1116.19,0
TXN-00024532,2025-10-22,Hepatology,HEP-05,East,Retail,Tier-1 Hospitals,34,204.22,6943.31,0.3128,2172.12,4771.2,0
TXN-00006818,2025-10-22,Antihistamines,ANT-06,South,Distributor,Retail Chains,16,58.36,933.7,0.2719,253.84,679.85,1
TXN-00000555,2025-10-22,Hypertension,HYP-06,Central,Online,Retail Chains,40,63.52,2540.73,0.1818,461.82,2078.91,0
TXN-00010059,2025-10-23,Antivirals,ANT-08,South,Government,Retail Chains,11,31.2,343.21,0.1646,56.48,286.74,0
TXN-00014674,2025-10-23,Vitamins,VIT-02,North,Online,Retail Chains,26,28.6,743.5,0.1713,127.36,616.14,0
TXN-00008240,2025-10-23,Emergency Care,EME-07,South,Online,Tier-2 Clinics,5,49.73,248.64,0.0746,18.54,230.1,0
TXN-00021274,2025-10-23,Lipid Management,LIP-08,East,Distributor,Independent Pharmacies,6,95.55,573.32,0.1308,74.98,498.33,0
TXN-00024336,2025-10-23,Antihistamines,ANT-01,Central,Retail,Specialty Centers,16,66.01,1056.2,0.1547,163.45,892.75,0
TXN-00015249,2025-10-23,Ophthalmology,OPH-01,North,Distributor,Tier-1 Hospitals,24,32.57,781.63,0.1529,119.49,662.14,0
TXN-00023403,2025-10-23,Psychiatry,PSY-02,North,Online,Independent Pharmacies,15,33.64,504.55,0.0897,45.27,459.28,0
TXN-00012384,2025-10-23,Psychiatry,PSY-03,Central,Government,Independent Pharmacies,24,25.69,616.64,0.1229,75.75,540.89,0
TXN-00023861,2025-10-23,Hypertension,HYP-06,East,Distributor,Tier-1 Hospitals,51,62.95,3210.23,0.2462,790.22,2420.02,0
TXN-00012033,2025-10-23,Nephrology,NEP-04,South,Government,Tier-1 Hospitals,15,132.36,1985.47,0.1902,377.61,1607.86,0
TXN-00017802,2025-10-23,Rheumatology,RHE-01,East,Distributor,Tier-2 Clinics,31,54.22,1680.93,0.2248,377.82,1303.11,0
TXN-00018329,2025-10-23,Dermatology,DER-08,North,Hospital,Tier-2 Clinics,9,38.91,350.18,0.2065,72.31,277.87,0
TXN-00007549,2025-10-23,Endocrinology,END-06,East,Retail,Independent Pharmacies,25,35.33,883.34,0.2715,239.85,643.49,0
TXN-00022456,2025-10-23,Antifungals,ANT-03,West,Retail,Tier-1 Hospitals,20,57.02,1140.42,0.2092,238.63,901.79,0
TXN-00020642,2025-10-23,ENT,ENT-07,South,Retail,Independent Pharmacies,36,64.81,2332.99,0.0722,168.4,2164.58,0
TXN-00020116,2025-10-23,Medical Nutrition,MED-06,North,Distributor,Independent Pharmacies,19,29.9,568.07,0.1311,74.46,493.6,0
TXN-00018720,2025-10-23,Antidiabetics,ANT-01,South,Distributor,Tier-1 Hospitals,32,104.68,3349.71,0.1086,363.9,2985.81,0
TXN-00012302,2025-10-23,Neurology,NEU-07,West,Online,Independent Pharmacies,18,47.23,850.15,0.1093,92.92,757.23,0
TXN-00006475,2025-10-23,Emergency Care,EME-05,South,Distributor,Retail Chains,7,42.66,298.62,0.103,30.77,267.85,0
TXN-00024565,2025-10-23,Endocrinology,END-06,South,Distributor,Retail Chains,24,33.77,810.38,0.1524,123.49,686.9,0
TXN-00016605,2025-10-23,Antihistamines,ANT-06,North,Hospital,Specialty Centers,14,52.27,731.72,0.0946,69.23,662.49,0
TXN-00008160,2025-10-23,Rheumatology,RHE-03,South,Retail,Independent Pharmacies,18,59.91,1078.33,0.1346,145.11,933.22,1
TXN-00013223,2025-10-23,Hepatology,HEP-05,North,Hospital,Tier-2 Clinics,40,209.5,8379.92,0.1613,1351.35,7028.57,0
TXN-00007409,2025-10-23,Hypertension,HYP-05,Central,Government,Tier-1 Hospitals,85,71.3,6060.3,0.1697,1028.34,5031.96,0
TXN-00017244,2025-10-23,Respiratory,RES-02,West,Hospital,Tier-2 Clinics,18,39.35,708.25,0.1943,137.59,570.65,0
TXN-00003099,2025-10-24,Rheumatology,RHE-07,East,Online,Independent Pharmacies,21,68.62,1441.01,0.38,547.58,893.42,0
TXN-00021625,2025-10-24,Lipid Management,LIP-01,West,Hospital,Retail Chains,3,122.29,366.88,0.1308,48.0,318.88,0
TXN-00009474,2025-10-24,Respiratory,RES-02,South,Hospital,Retail Chains,20,46.94,938.74,0.129,121.05,817.68,0
TXN-00021041,2025-10-24,Antidiabetics,ANT-07,East,Retail,Specialty Centers,15,99.79,1496.85,0.1818,272.07,1224.78,0
TXN-00013073,2025-10-24,Antivirals,ANT-03,North,Hospital,Independent Pharmacies,5,37.32,186.62,0.0589,10.99,175.63,0
TXN-00021663,2025-10-24,Dermatology,DER-02,North,Retail,Independent Pharmacies,18,38.83,698.86,0.0735,51.37,647.5,0
TXN-00017686,2025-10-24,Dermatology,DER-08,South,Retail,Tier-2 Clinics,10,42.12,421.24,0.1869,78.75,342.49,0
TXN-00019683,2025-10-24,Hypertension,HYP-04,South,Hospital,Specialty Centers,58,64.69,3752.24,0.2225,834.89,2917.35,1
TXN-00010807,2025-10-24,Probiotics,PRO-05,West,Hospital,Independent Pharmacies,11,28.1,309.06,0.1026,31.71,277.35,0
TXN-00013335,2025-10-24,Dermatology,DER-04,Central,Government,Independent Pharmacies,16,36.46,583.33,0.3481,203.07,380.26,0
TXN-00020391,2025-10-24,Cardiology,CAR-02,West,Hospital,Retail Chains,12,68.02,816.26,0.3283,268.01,548.25,0
TXN-00006813,2025-10-24,Respiratory,RES-05,West,Online,Public Health,11,41.62,457.77,0.2989,136.84,320.93,0
TXN-00014166,2025-10-24,Oncology Support,ONC-08,West,Distributor,Independent Pharmacies,9,46.37,417.36,0.1515,63.22,354.14,0
TXN-00005501,2025-10-24,Oncology Support,ONC-04,Central,Hospital,Independent Pharmacies,6,48.46,290.79,0.1118,32.51,258.28,0
TXN-00011310,2025-10-24,Oncology Support,ONC-05,West,Online,Independent Pharmacies,5,45.82,229.1,0.0793,18.16,210.94,0
TXN-00019610,2025-10-24,Dental Care,DEN-04,North,Distributor,Independent Pharmacies,3,42.59,127.78,0.3735,47.72,80.06,0
TXN-00003556,2025-10-24,Gastrointestinal,GAS-01,South,Hospital,Tier-2 Clinics,20,32.01,640.3,0.1214,77.75,562.55,0
TXN-00015758,2025-10-24,Oncology Support,ONC-08,Central,Online,Independent Pharmacies,5,44.8,223.98,0.1636,36.65,187.33,0
TXN-00019668,2025-10-24,Antihistamines,ANT-03,East,Retail,Retail Chains,22,60.9,1339.84,0.1222,163.66,1176.18,0
TXN-00004862,2025-10-24,Hypertension,HYP-08,East,Hospital,Retail Chains,52,65.16,3388.34,0.1629,552.0,2836.34,0
TXN-00014487,2025-10-24,Insulin,INS-01,North,Hospital,Independent Pharmacies,20,118.45,2369.08,0.1414,335.1,2033.98,0
TXN-00003053,2025-10-24,Rheumatology,RHE-04,West,Online,Independent Pharmacies,17,62.78,1067.25,0.1191,127.1,940.15,0
TXN-00003259,2025-10-24,Allergy,ALL-01,West,Retail,Independent Pharmacies,21,68.58,1440.15,0.1491,214.78,1225.37,0
TXN-00022582,2025-10-24,Diagnostic Aids,DIA-08,Central,Hospital,Tier-2 Clinics,56,144.93,8116.2,0.2474,2007.75,6108.45,0
TXN-00014277,2025-10-24,Diuretics,DIU-03,West,Retail,Retail Chains,4,35.21,140.82,0.1313,18.49,122.33,1
TXN-00016444,2025-10-24,Dental Care,DEN-07,South,Retail,Specialty Centers,5,45.39,226.93,0.38,86.23,140.7,0
TXN-00017324,2025-10-24,ENT,ENT-01,South,Distributor,Tier-1 Hospitals,49,60.77,2977.61,0.2066,615.16,2362.45,0
TXN-00014533,2025-10-24,Antidiabetics,ANT-03,Central,Distributor,Tier-2 Clinics,29,98.41,2853.99,0.2103,600.17,2253.82,0
TXN-00007992,2025-10-24,Diagnostic Aids,DIA-04,East,Retail,Retail Chains,51,156.28,7970.34,0.0621,494.79,7475.55,0
TXN-00019380,2025-10-24,Cardiology,CAR-03,East,Government,Specialty Centers,19,81.36,1545.79,0.3318,512.86,1032.93,1
TXN-00008291,2025-10-24,Minerals,MIN-06,North,Hospital,Tier-1 Hospitals,27,62.59,1689.9,0.1768,298.74,1391.15,0
TXN-00001636,2025-10-24,Hepatology,HEP-06,North,Distributor,Independent Pharmacies,42,178.56,7499.55,0.0991,743.26,6756.29,0
TXN-00023757,2025-10-25,Vitamins,VIT-05,West,Retail,Tier-1 Hospitals,31,31.27,969.41,0.38,368.37,601.03,0
TXN-00017430,2025-10-25,Anti-malarial,ANT-04,North,Retail,Tier-1 Hospitals,30,37.93,1137.95,0.1104,125.62,1012.32,0
TXN-00020595,2025-10-25,Wound Care,WOU-07,West,Hospital,Tier-1 Hospitals,19,100.08,1901.58,0.157,298.47,1603.11,0
TXN-00000457,2025-10-25,Rare Disease,RAR-04,West,Distributor,Tier-2 Clinics,10,29.61,296.05,0.2175,64.4,231.65,1
TXN-00022008,2025-10-25,Antifungals,ANT-06,West,Online,Independent Pharmacies,11,54.92,604.13,0.1055,63.73,540.4,0
TXN-00011337,2025-10-25,Antibiotics,ANT-01,Central,Retail,Retail Chains,7,54.49,381.4,0.0993,37.86,343.54,0
TXN-00014309,2025-10-25,Endocrinology,END-01,West,Retail,Tier-2 Clinics,13,32.51,422.64,0.2025,85.58,337.05,0
TXN-00021308,2025-10-25,Psychiatry,PSY-02,South,Distributor,Retail Chains,13,28.76,373.83,0.1596,59.65,314.19,0
TXN-00015574,2025-10-25,Minerals,MIN-07,East,Retail,Public Health,13,78.74,1023.59,0.0573,58.67,964.91,0
TXN-00010945,2025-10-25,Antidiabetics,ANT-05,West,Hospital,Independent Pharmacies,19,92.49,1757.38,0.2472,434.46,1322.92,1
TXN-00013947,2025-10-25,Hypertension,HYP-05,East,Retail,Tier-1 Hospitals,55,56.21,3091.48,0.0966,298.6,2792.89,0
TXN-00017887,2025-10-25,Endocrinology,END-03,North,Retail,Tier-2 Clinics,15,37.45,561.76,0.1149,64.53,497.23,0
TXN-00021558,2025-10-25,Cardiology,CAR-04,East,Government,Tier-2 Clinics,14,77.94,1091.13,0.2996,326.86,764.27,0
TXN-00011935,2025-10-25,Antibiotics,ANT-05,East,Government,Tier-1 Hospitals,29,48.37,1402.63,0.2393,335.69,1066.94,0
TXN-00014088,2025-10-25,Cardiology,CAR-05,West,Retail,Independent Pharmacies,10,75.33,753.32,0.1394,105.05,648.27,0
TXN-00022821,2025-10-25,Neurology,NEU-03,West,Hospital,Tier-2 Clinics,35,47.54,1663.87,0.128,213.04,1450.83,0
TXN-00002647,2025-10-25,Endocrinology,END-06,East,Retail,Tier-1 Hospitals,17,42.06,714.96,0.3113,222.54,492.43,0
TXN-00006157,2025-10-25,Analgesics,ANA-05,Central,Government,Public Health,11,119.82,1318.04,0.2551,336.24,981.8,1
TXN-00000636,2025-10-25,Neurology,NEU-06,Central,Retail,Tier-2 Clinics,30,51.05,1531.58,0.0833,127.52,1404.06,0
TXN-00011811,2025-10-25,Respiratory,RES-04,South,Retail,Tier-1 Hospitals,14,42.06,588.9,0.0424,24.95,563.95,0
TXN-00013865,2025-10-25,Respiratory,RES-06,East,Distributor,Retail Chains,20,34.25,685.03,0.2755,188.7,496.32,0
TXN-00007559,2025-10-25,Neurology,NEU-01,North,Retail,Tier-2 Clinics,28,51.98,1455.3,0.2127,309.57,1145.73,0
TXN-00015084,2025-10-25,Lipid Management,LIP-01,Central,Retail,Tier-2 Clinics,1,110.52,110.52,0.289,31.95,78.57,1
TXN-00023365,2025-10-25,Cardiology,CAR-05,East,Distributor,Tier-2 Clinics,11,87.06,957.61,0.1718,164.49,793.12,0
TXN-00019493,2025-10-25,Sleep Care,SLE-01,Central,Hospital,Retail Chains,17,51.07,868.21,0.3133,271.97,596.24,0
TXN-00007663,2025-10-25,ENT,ENT-07,West,Distributor,Tier-2 Clinics,64,62.12,3975.6,0.1392,553.49,3422.1,0
TXN-00022504,2025-10-25,Ophthalmology,OPH-07,East,Distributor,Retail Chains,34,40.48,1376.4,0.2089,287.56,1088.85,1
TXN-00001417,2025-10-25,Diuretics,DIU-02,West,Hospital,Public Health,5,41.4,206.99,0.38,78.66,128.34,1
TXN-00014861,2025-10-26,Anticoagulants,ANT-07,West,Online,Tier-2 Clinics,2,35.27,70.54,0.1865,13.16,57.39,1
TXN-00019003,2025-10-26,Anti-tubercular,ANT-03,North,Retail,Specialty Centers,30,77.29,2318.7,0.1964,455.4,1863.31,1
TXN-00017568,2025-10-26,Anti-malarial,ANT-02,North,Government,Retail Chains,35,36.31,1270.78,0.38,482.9,787.88,0
TXN-00008819,2025-10-26,Antivirals,ANT-07,West,Retail,Public Health,9,41.57,374.15,0.0438,16.4,357.74,0
TXN-00006305,2025-10-26,Oncology Support,ONC-04,North,Distributor,Tier-2 Clinics,8,44.13,353.04,0.1744,61.58,291.46,0
TXN-00004172,2025-10-26,Allergy,ALL-01,West,Retail,Tier-1 Hospitals,21,60.93,1279.43,0.1358,173.72,1105.71,0
TXN-00021349,2025-10-26,Oral Rehydration,ORA-04,West,Hospital,Tier-1 Hospitals,49,51.65,2530.79,0.0726,183.81,2346.98,0
TXN-00018800,2025-10-26,Women Health,WOM-01,South,Retail,Independent Pharmacies,6,21.18,127.1,0.1095,13.91,113.19,0
TXN-00019034,2025-10-26,Anti-malarial,ANT-01,North,Retail,Public Health,27,36.44,983.87,0.1273,125.2,858.66,0
TXN-00017395,2025-10-26,Hepatology,HEP-06,East,Distributor,Independent Pharmacies,58,236.02,13689.31,0.1894,2592.16,11097.15,1
TXN-00002477,2025-10-26,Anticoagulants,ANT-01,West,Retail,Tier-1 Hospitals,7,33.23,232.6,0.1906,44.33,188.27,1
TXN-00009009,2025-10-26,Vitamins,VIT-06,Central,Retail,Specialty Centers,38,32.4,1231.2,0.1035,127.43,1103.77,0
TXN-00010822,2025-10-26,Weight Management,WEI-03,West,Hospital,Public Health,64,39.59,2534.0,0.2796,708.5,1825.51,0
TXN-00000503,2025-10-26,Antibiotics,ANT-01,North,Retail,Independent Pharmacies,10,52.62,526.22,0.1542,81.14,445.09,0
TXN-00023465,2025-10-26,Antibiotics,ANT-02,East,Distributor,Public Health,23,45.14,1038.11,0.2073,215.21,822.89,1
TXN-00013658,2025-10-26,Lipid Management,LIP-02,East,Hospital,Tier-1 Hospitals,6,104.56,627.38,0.0873,54.76,572.62,0
TXN-00011022,2025-10-26,Antibiotics,ANT-04,West,Retail,Specialty Centers,17,46.23,785.88,0.2076,163.13,622.75,1
TXN-00017817,2025-10-26,Weight Management,WEI-07,West,Retail,Independent Pharmacies,41,40.89,1676.33,0.0643,107.8,1568.53,0
TXN-00016967,2025-10-26,Neurology,NEU-01,North,Retail,Retail Chains,24,53.67,1288.15,0.1491,192.0,1096.15,1
TXN-00004592,2025-10-26,Anti-inflammatory,ANT-02,West,Distributor,Tier-2 Clinics,26,47.99,1247.69,0.1466,182.89,1064.8,0
TXN-00000192,2025-10-26,Vitamins,VIT-05,West,Government,Independent Pharmacies,53,28.58,1514.65,0.1404,212.65,1302.01,0
TXN-00011250,2025-10-26,Rheumatology,RHE-03,South,Retail,Tier-2 Clinics,18,63.12,1136.23,0.1208,137.28,998.95,0
TXN-00000739,2025-10-26,Endocrinology,END-07,South,Hospital,Tier-1 Hospitals,19,38.08,723.5,0.2395,173.29,550.21,0
TXN-00007609,2025-10-26,Dermatology,DER-06,South,Retail,Specialty Centers,18,34.12,614.14,0.1827,112.19,501.95,0
TXN-00015138,2025-10-26,Respiratory,RES-04,North,Distributor,Independent Pharmacies,19,45.07,856.38,0.1521,130.26,726.12,0
TXN-00013269,2025-10-26,Allergy,ALL-06,West,Hospital,Independent Pharmacies,19,57.53,1093.02,0.0669,73.07,1019.94,0
TXN-00004420,2025-10-26,Gastrointestinal,GAS-06,Central,Hospital,Tier-1 Hospitals,23,33.9,779.73,0.087,67.86,711.87,0
TXN-00007302,2025-10-26,ENT,ENT-02,West,Hospital,Retail Chains,32,64.62,2067.79,0.1114,230.37,1837.42,0
TXN-00022142,2025-10-26,Hepatology,HEP-04,North,Hospital,Tier-1 Hospitals,56,188.95,10581.2,0.2426,2567.36,8013.83,1
TXN-00000918,2025-10-26,Emergency Care,EME-06,North,Hospital,Retail Chains,3,44.43,133.28,0.2955,39.38,93.9,0
TXN-00006673,2025-10-26,Cardiology,CAR-07,North,Distributor,Tier-1 Hospitals,13,70.96,922.5,0.1266,116.76,805.73,0
TXN-00015455,2025-10-26,Neurology,NEU-01,North,Distributor,Tier-2 Clinics,26,44.52,1157.62,0.1529,176.95,980.67,0
TXN-00012322,2025-10-26,Vitamins,VIT-03,Central,Hospital,Specialty Centers,36,31.89,1148.09,0.2854,327.72,820.38,1
TXN-00001463,2025-10-27,Respiratory,RES-08,Central,Distributor,Tier-2 Clinics,24,39.78,954.74,0.2246,214.41,740.33,0
TXN-00009080,2025-10-27,Vitamins,VIT-01,North,Hospital,Retail Chains,42,29.89,1255.44,0.269,337.69,917.75,0
TXN-00012857,2025-10-27,Nephrology,NEP-02,East,Retail,Tier-2 Clinics,16,146.35,2341.54,0.0404,94.6,2246.95,0
TXN-00021438,2025-10-27,Anticoagulants,ANT-05,North,Hospital,Retail Chains,4,33.6,134.4,0.1879,25.26,109.14,0
TXN-00020208,2025-10-27,Diuretics,DIU-03,Central,Retail,Retail Chains,10,41.69,416.9,0.1204,50.2,366.7,0
TXN-00012601,2025-10-27,Rheumatology,RHE-05,North,Distributor,Tier-2 Clinics,25,71.25,1781.35,0.38,676.91,1104.43,1
TXN-00000189,2025-10-27,Cardiology,CAR-08,West,Hospital,Independent Pharmacies,11,77.86,856.46,0.0728,62.36,794.1,0
TXN-00021421,2025-10-27,Lipid Management,LIP-06,Central,Hospital,Specialty Centers,1,104.29,104.29,0.3451,35.99,68.29,1
TXN-00009176,2025-10-27,Respiratory,RES-08,West,Retail,Retail Chains,18,47.16,848.81,0.1459,123.86,724.95,0
TXN-00007923,2025-10-27,Women Health,WOM-08,Central,Retail,Tier-2 Clinics,7,19.06,133.39,0.2187,29.17,104.22,1
TXN-00016468,2025-10-27,Antivirals,ANT-04,North,Distributor,Retail Chains,17,33.8,574.68,0.2381,136.81,437.87,1
TXN-00015133,2025-10-27,Antifungals,ANT-07,West,Hospital,Tier-2 Clinics,15,55.85,837.76,0.152,127.33,710.43,0
TXN-00014386,2025-10-27,Oncology Support,ONC-05,West,Online,Specialty Centers,5,44.18,220.89,0.1007,22.25,198.64,0
TXN-00010557,2025-10-27,Lipid Management,LIP-04,Central,Distributor,Retail Chains,3,111.46,334.39,0.1386,46.34,288.05,0
TXN-00019855,2025-10-27,Hepatology,HEP-05,East,Government,Tier-2 Clinics,60,176.51,10590.44,0.38,4024.37,6566.07,1
TXN-00010873,2025-10-27,Endocrinology,END-06,North,Hospital,Independent Pharmacies,26,37.16,966.24,0.1678,162.14,804.11,1
TXN-00009311,2025-10-27,Weight Management,WEI-07,West,Retail,Specialty Centers,41,41.0,1680.97,0.1849,310.78,1370.19,0
TXN-00013538,2025-10-27,Oncology Support,ONC-08,West,Government,Tier-1 Hospitals,14,44.15,618.12,0.1921,118.76,499.36,0
TXN-00002042,2025-10-27,Analgesics,ANA-04,East,Retail,Tier-2 Clinics,7,104.57,731.96,0.2531,185.25,546.71,0
TXN-00003863,2025-10-27,Psychiatry,PSY-02,South,Distributor,Tier-1 Hospitals,16,29.72,475.58,0.2532,120.41,355.17,0
TXN-00007487,2025-10-27,Neurology,NEU-08,South,Retail,Specialty Centers,29,53.94,1564.13,0.1701,266.02,1298.11,1
TXN-00012875,2025-10-27,Women Health,WOM-02,West,Government,Independent Pharmacies,5,17.8,88.99,0.1305,11.61,77.38,0
TXN-00002939,2025-10-27,Dermatology,DER-05,East,Hospital,Tier-1 Hospitals,15,32.3,484.43,0.2086,101.06,383.37,0
TXN-00015056,2025-10-27,Respiratory,RES-02,West,Retail,Tier-2 Clinics,17,39.5,671.5,0.242,162.51,508.99,0
TXN-00012233,2025-10-27,Antibiotics,ANT-06,West,Distributor,Tier-1 Hospitals,15,48.4,726.0,0.1916,139.08,586.92,1
TXN-00020590,2025-10-27,ENT,ENT-05,West,Retail,Retail Chains,51,62.32,3178.53,0.2343,744.62,2433.91,1
TXN-00007209,2025-10-27,Emergency Care,EME-01,West,Retail,Retail Chains,7,37.81,264.67,0.1519,40.21,224.45,1
TXN-00020354,2025-10-27,Cardiology,CAR-02,East,Online,Independent Pharmacies,6,79.21,475.27,0.054,25.65,449.63,0
TXN-00014837,2025-10-27,Probiotics,PRO-02,South,Hospital,Retail Chains,14,31.37,439.11,0.0898,39.45,399.66,0
TXN-00006654,2025-10-27,Minerals,MIN-07,South,Distributor,Tier-1 Hospitals,31,77.87,2414.12,0.0903,217.96,2196.16,0
TXN-00002444,2025-10-27,Antivirals,ANT-03,Central,Retail,Retail Chains,5,30.13,150.65,0.174,26.21,124.44,0
TXN-00013782,2025-10-27,Women Health,WOM-08,Central,Online,Independent Pharmacies,7,19.29,135.02,0.0879,11.87,123.16,0
TXN-00009777,2025-10-27,Oncology Support,ONC-01,West,Online,Independent Pharmacies,9,47.21,424.87,0.1811,76.96,347.91,0
TXN-00004660,2025-10-27,Analgesics,ANA-03,North,Retail,Independent Pharmacies,8,113.77,910.13,0.2153,196.0,714.13,0
TXN-00004399,2025-10-28,Emergency Care,EME-05,South,Government,Tier-2 Clinics,14,51.51,721.18,0.1889,136.25,584.94,0
TXN-00014130,2025-10-28,Endocrinology,END-06,South,Retail,Independent Pharmacies,20,31.93,638.62,0.1543,98.51,540.11,1
TXN-00012050,2025-10-28,Medical Nutrition,MED-01,North,Retail,Tier-2 Clinics,18,32.2,579.68,0.2896,167.89,411.78,0
TXN-00024553,2025-10-28,Oral Rehydration,ORA-08,East,Hospital,Retail Chains,37,50.56,1870.54,0.1825,341.45,1529.09,1
TXN-00003864,2025-10-28,Emergency Care,EME-02,North,Distributor,Tier-2 Clinics,9,45.38,408.46,0.2128,86.91,321.55,0
TXN-00013205,2025-10-28,Hepatology,HEP-08,South,Hospital,Independent Pharmacies,45,250.08,11253.51,0.3446,3878.3,7375.21,0
TXN-00012896,2025-10-28,Hormonal Therapy,HOR-01,North,Retail,Tier-2 Clinics,11,50.46,555.11,0.2021,112.18,442.93,0
TXN-00005274,2025-10-28,Oncology Support,ONC-07,North,Retail,Tier-2 Clinics,1,43.06,43.06,0.2154,9.27,33.79,1
TXN-00002134,2025-10-28,Lipid Management,LIP-02,South,Distributor,Tier-1 Hospitals,8,97.26,778.09,0.2001,155.73,622.36,0
TXN-00010663,2025-10-28,Nephrology,NEP-07,Central,Government,Specialty Centers,26,125.16,3254.22,0.38,1236.6,2017.61,1
TXN-00017976,2025-10-28,Allergy,ALL-02,North,Distributor,Tier-1 Hospitals,20,52.95,1059.01,0.151,159.88,899.13,0
TXN-00022627,2025-10-28,Dermatology,DER-08,East,Distributor,Retail Chains,13,37.17,483.23,0.2167,104.74,378.49,0
TXN-00024183,2025-10-28,Cough Cold,COU-07,Central,Distributor,Retail Chains,14,76.83,1075.64,0.1207,129.79,945.85,0
TXN-00023328,2025-10-28,Antidiabetics,ANT-04,South,Distributor,Retail Chains,20,104.44,2088.77,0.1195,249.64,1839.13,0
TXN-00003598,2025-10-28,Neurology,NEU-01,West,Distributor,Tier-1 Hospitals,33,44.98,1484.18,0.2329,345.6,1138.59,0
TXN-00024350,2025-10-28,Respiratory,RES-08,South,Hospital,Retail Chains,19,44.07,837.31,0.1504,125.96,711.35,1
TXN-00016870,2025-10-28,Psychiatry,PSY-05,Central,Retail,Tier-1 Hospitals,9,29.73,267.56,0.1241,33.19,234.36,0
TXN-00008237,2025-10-28,Neurology,NEU-03,Central,Retail,Retail Chains,18,44.76,805.76,0.0707,56.95,748.81,0
TXN-00017162,2025-10-28,Respiratory,RES-01,North,Distributor,Public Health,29,38.36,1112.32,0.0945,105.11,1007.21,0
TXN-00003502,2025-10-28,Rheumatology,RHE-01,South,Retail,Tier-2 Clinics,23,67.43,1550.9,0.38,589.34,961.56,1
TXN-00011423,2025-10-28,ENT,ENT-04,East,Online,Tier-1 Hospitals,43,57.46,2470.87,0.2828,698.88,1771.99,0
TXN-00005424,2025-10-28,Lipid Management,LIP-07,South,Retail,Specialty Centers,5,105.13,525.63,0.1654,86.92,438.71,0
TXN-00014707,2025-10-28,Geriatrics,GER-03,West,Retail,Tier-2 Clinics,26,38.1,990.51,0.2142,212.12,778.39,0
TXN-00018993,2025-10-28,Oral Rehydration,ORA-05,North,Online,Tier-2 Clinics,31,57.89,1794.57,0.0855,153.37,1641.2,0
TXN-00024851,2025-10-28,Rheumatology,RHE-08,North,Hospital,Independent Pharmacies,26,65.86,1712.38,0.2478,424.26,1288.11,0
TXN-00016414,2025-10-28,Neurology,NEU-05,North,Hospital,Tier-2 Clinics,39,49.42,1927.36,0.2056,396.23,1531.13,0
TXN-00022986,2025-10-28,Hormonal Therapy,HOR-08,North,Hospital,Retail Chains,13,53.18,691.39,0.1925,133.07,558.32,0
