month,drug_category,net_sales,units_sold,transaction_count,avg_discount_rate,campaign_share,month_date,lag_1_sales,lag_2_sales,lag_1_units,lag_1_transaction_count,lag_1_avg_discount_rate,lag_1_campaign_share,rolling_3_sales,rolling_3_units,month_number,time_index
2025-01,Probiotics,3646.08,128,9,0.14383333333333334,0.0,2025-01-01,5166.01,4113.38,187.0,14.0,0.13795,0.14285714285714285,4109.463333333333,159.66666666666666,1,13
2025-02,Probiotics,6246.49,251,15,0.19676666666666665,0.0,2025-02-01,3646.08,5166.01,128.0,9.0,0.14383333333333334,0.0,4308.490000000001,159.66666666666666,2,14
2025-03,Probiotics,7531.29,304,18,0.2334166666666667,0.16666666666666666,2025-03-01,6246.49,3646.08,251.0,15.0,0.19676666666666665,0.0,5019.526666666666,188.66666666666666,3,15
2025-04,Probiotics,4279.43,164,10,0.16851,0.5,2025-04-01,7531.29,6246.49,304.0,18.0,0.2334166666666667,0.16666666666666666,5807.953333333334,227.66666666666666,4,16
2025-05,Probiotics,5121.0,195,12,0.174925,0.08333333333333333,2025-05-01,4279.43,7531.29,164.0,10.0,0.16851,0.5,6019.07,239.66666666666666,5,17
2025-06,Probiotics,5005.11,210,14,0.2587642857142857,0.14285714285714285,2025-06-01,5121.0,4279.43,195.0,12.0,0.174925,0.08333333333333333,5643.906666666667,221.0,6,18
2025-07,Probiotics,5673.89,211,15,0.16993333333333333,0.13333333333333333,2025-07-01,5005.11,5121.0,210.0,14.0,0.2587642857142857,0.14285714285714285,4801.846666666667,189.66666666666666,7,19
2025-08,Probiotics,4923.8,192,11,0.2074818181818182,0.09090909090909091,2025-08-01,5673.89,5005.11,211.0,15.0,0.16993333333333333,0.13333333333333333,5266.666666666667,205.33333333333334,8,20
2025-09,Probiotics,5092.4400000000005,216,13,0.22042307692307692,0.46153846153846156,2025-09-01,4923.8,5673.89,192.0,11.0,0.2074818181818182,0.09090909090909091,5200.933333333333,204.33333333333334,9,21
2025-10,Probiotics,2761.65,115,9,0.23401111111111111,0.4444444444444444,2025-10-01,5092.4400000000005,4923.8,216.0,13.0,0.22042307692307692,0.46153846153846156,5230.043333333334,206.33333333333334,10,22
2025-11,Probiotics,2952.62,121,8,0.233625,0.25,2025-11-01,2761.65,5092.4400000000005,115.0,9.0,0.23401111111111111,0.4444444444444444,4259.296666666667,174.33333333333334,11,23
2025-12,Probiotics,2358.31,92,7,0.2069,0.14285714285714285,2025-12-01,2952.62,2761.65,121.0,8.0,0.233625,0.25,3602.236666666667,150.66666666666666,12,24
2024-01,Psychiatry,6215.22,283,17,0.1926470588235294,0.17647058823529413,2024-01-01,,,,,,,,,1,1
2024-02,Psychiatry,8691.39,372,21,0.1788190476190476,0.047619047619047616,2024-02-01,6215.22,,283.0,17.0,0.1926470588235294,0.17647058823529413,6215.22,283.0,2,2
2024-03,Psychiatry,8574.32,389,20,0.228205,0.35,2024-03-01,8691.39,6215.22,372.0,21.0,0.1788190476190476,0.047619047619047616,7453.305,327.5,3,3
2024-04,Psychiatry,10834.11,489,24,0.21524166666666666,0.4583333333333333,2024-04-01,8574.32,8691.39,389.0,20.0,0.228205,0.35,7826.9766666666665,348.0,4,4
2024-05,Psychiatry,6756.6900000000005,297,15,0.18758666666666668,0.13333333333333333,2024-05-01,10834.11,8574.32,489.0,24.0,0.21524166666666666,0.4583333333333333,9366.606666666667,416.6666666666667,5,5
2024-06,Psychiatry,7502.81,345,18,0.2077,0.16666666666666666,2024-06-01,6756.6900000000005,10834.11,297.0,15.0,0.18758666666666668,0.13333333333333333,8721.706666666667,391.6666666666667,6,6
2024-07,Psychiatry,8192.97,367,19,0.22466315789473684,0.15789473684210525,2024-07-01,7502.81,6756.6900000000005,345.0,18.0,0.2077,0.16666666666666666,8364.536666666667,377.0,7,7
2024-08,Psychiatry,10606.02,486,27,0.2272,0.2962962962962963,2024-08-01,8192.97,7502.81,367.0,19.0,0.22466315789473684,0.15789473684210525,7484.156666666667,336.3333333333333,8,8
2024-09,Psychiatry,7170.26,328,21,0.2041666666666667,0.09523809523809523,2024-09-01,10606.02,8192.97,486.0,27.0,0.2272,0.2962962962962963,8767.266666666668,399.3333333333333,9,9
2024-10,Psychiatry,7408.84,348,21,0.22875238095238096,0.38095238095238093,2024-10-01,7170.26,10606.02,328.0,21.0,0.2041666666666667,0.09523809523809523,8656.416666666666,393.6666666666667,10,10
2024-11,Psychiatry,7008.18,324,19,0.2247157894736842,0.21052631578947367,2024-11-01,7408.84,7170.26,348.0,21.0,0.22875238095238096,0.38095238095238093,8395.04,387.3333333333333,11,11
2024-12,Psychiatry,7546.27,330,19,0.1896578947368421,0.15789473684210525,2024-12-01,7008.18,7408.84,324.0,19.0,0.2247157894736842,0.21052631578947367,7195.760000000001,333.3333333333333,12,12
2025-01,Psychiatry,8536.0,371,25,0.200852,0.24,2025-01-01,7546.27,7008.18,330.0,19.0,0.1896578947368421,0.15789473684210525,7321.096666666667,334.0,1,13
2025-02,Psychiatry,4918.2699999999995,215,15,0.18837333333333334,0.13333333333333333,2025-02-01,8536.0,7546.27,371.0,25.0,0.200852,0.24,7696.816666666668,341.6666666666667,2,14
2025-03,Psychiatry,12619.880000000001,566,30,0.20691333333333334,0.26666666666666666,2025-03-01,4918.2699999999995,8536.0,215.0,15.0,0.18837333333333334,0.13333333333333333,7000.18,305.3333333333333,3,15
2025-04,Psychiatry,12772.99,552,31,0.19483548387096775,0.22580645161290322,2025-04-01,12619.880000000001,4918.2699999999995,566.0,30.0,0.20691333333333334,0.26666666666666666,8691.383333333333,384.0,4,16
2025-05,Psychiatry,10295.64,458,24,0.18755833333333335,0.125,2025-05-01,12772.99,12619.880000000001,552.0,31.0,0.19483548387096775,0.22580645161290322,10103.713333333333,444.3333333333333,5,17
2025-06,Psychiatry,8744.92,399,22,0.222,0.22727272727272727,2025-06-01,10295.64,12772.99,458.0,24.0,0.18755833333333335,0.125,11896.17,525.3333333333334,6,18
2025-07,Psychiatry,7387.6900000000005,319,21,0.1927047619047619,0.09523809523809523,2025-07-01,8744.92,10295.64,399.0,22.0,0.222,0.22727272727272727,10604.516666666666,469.6666666666667,7,19
2025-08,Psychiatry,7221.57,316,23,0.1667,0.13043478260869565,2025-08-01,7387.6900000000005,8744.92,319.0,21.0,0.1927047619047619,0.09523809523809523,8809.416666666666,392.0,8,20
2025-09,Psychiatry,6547.849999999999,279,21,0.17994285714285713,0.23809523809523808,2025-09-01,7221.57,7387.6900000000005,316.0,23.0,0.1667,0.13043478260869565,7784.7266666666665,344.6666666666667,9,21
2025-10,Psychiatry,7479.91,326,23,0.20369565217391303,0.34782608695652173,2025-10-01,6547.849999999999,7221.57,279.0,21.0,0.17994285714285713,0.23809523809523808,7052.37,304.6666666666667,10,22
2025-11,Psychiatry,5834.62,257,19,0.17365263157894736,0.15789473684210525,2025-11-01,7479.91,6547.849999999999,326.0,23.0,0.20369565217391303,0.34782608695652173,7083.11,307.0,11,23
2025-12,Psychiatry,6903.1,293,21,0.1731904761904762,0.09523809523809523,2025-12-01,5834.62,7479.91,257.0,19.0,0.17365263157894736,0.15789473684210525,6620.793333333332,287.3333333333333,12,24
2024-01,Rare Disease,2438.14,100,7,0.19921428571428573,0.14285714285714285,2024-01-01,,,,,,,,,1,1
2024-02,Rare Disease,1034.05,44,3,0.21566666666666667,0.0,2024-02-01,2438.14,,100.0,7.0,0.19921428571428573,0.14285714285714285,2438.14,100.0,2,2
2024-03,Rare Disease,1242.23,54,4,0.194575,0.0,2024-03-01,1034.05,2438.14,44.0,3.0,0.21566666666666667,0.0,1736.0949999999998,72.0,3,3
2024-04,Rare Disease,1041.52,42,3,0.2105,0.0,2024-04-01,1242.23,1034.05,54.0,4.0,0.194575,0.0,1571.4733333333334,66.0,4,4
2024-05,Rare Disease,1156.6299999999999,42,4,0.11755,0.0,2024-05-01,1041.52,1242.23,42.0,3.0,0.2105,0.0,1105.9333333333334,46.666666666666664,5,5
2024-06,Rare Disease,660.25,28,2,0.1628,0.0,2024-06-01,1156.6299999999999,1041.52,42.0,4.0,0.11755,0.0,1146.7933333333333,46.0,6,6
2024-08,Rare Disease,838.24,35,4,0.1967,0.0,2024-08-01,660.25,1156.6299999999999,28.0,2.0,0.1628,0.0,952.7999999999998,37.333333333333336,8,8
2024-09,Rare Disease,850.8299999999999,35,4,0.19615,0.25,2024-09-01,838.24,660.25,35.0,4.0,0.1967,0.0,885.04,35.0,9,9
2024-10,Rare Disease,753.46,29,3,0.18716666666666668,0.3333333333333333,2024-10-01,850.8299999999999,838.24,35.0,4.0,0.19615,0.25,783.1066666666666,32.666666666666664,10,10
2024-11,Rare Disease,274.58,10,1,0.1034,0.0,2024-11-01,753.46,850.8299999999999,29.0,3.0,0.18716666666666668,0.3333333333333333,814.1766666666666,33.0,11,11
2024-12,Rare Disease,775.2,32,3,0.18306666666666663,0.0,2024-12-01,274.58,753.46,10.0,1.0,0.1034,0.0,626.29,24.666666666666668,12,12
2025-03,Rare Disease,759.45,35,3,0.2275,0.3333333333333333,2025-03-01,775.2,274.58,32.0,3.0,0.18306666666666663,0.0,601.08,23.666666666666668,3,15
2025-04,Rare Disease,635.88,28,3,0.29063333333333335,0.3333333333333333,2025-04-01,759.45,775.2,35.0,3.0,0.2275,0.3333333333333333,603.0766666666667,25.666666666666668,4,16
2025-05,Rare Disease,1466.3700000000001,57,7,0.1629857142857143,0.14285714285714285,2025-05-01,635.88,759.45,28.0,3.0,0.29063333333333335,0.3333333333333333,723.5100000000001,31.666666666666668,5,17
2025-06,Rare Disease,685.1500000000001,27,4,0.100875,0.0,2025-06-01,1466.3700000000001,635.88,57.0,7.0,0.1629857142857143,0.14285714285714285,953.9,40.0,6,18
2025-07,Rare Disease,479.57,19,2,0.2086,0.0,2025-07-01,685.1500000000001,1466.3700000000001,27.0,4.0,0.100875,0.0,929.1333333333336,37.333333333333336,7,19
2025-08,Rare Disease,1099.18,45,5,0.1996,0.2,2025-08-01,479.57,685.1500000000001,19.0,2.0,0.2086,0.0,877.0300000000001,34.333333333333336,8,20
2025-09,Rare Disease,853.78,39,5,0.24232,0.2,2025-09-01,1099.18,479.57,45.0,5.0,0.1996,0.2,754.6333333333332,30.333333333333332,9,21
2025-10,Rare Disease,775.94,31,4,0.1843,0.75,2025-10-01,853.78,1099.18,39.0,5.0,0.24232,0.2,810.8433333333332,34.333333333333336,10,22
2025-11,Rare Disease,988.9300000000001,36,5,0.12334,0.0,2025-11-01,775.94,853.78,31.0,4.0,0.1843,0.75,909.6333333333332,38.333333333333336,11,23
2025-12,Rare Disease,526.4300000000001,21,2,0.19965,0.0,2025-12-01,988.9300000000001,775.94,36.0,5.0,0.12334,0.0,872.8833333333332,35.333333333333336,12,24
2024-01,Renal Care,553.12,10,2,0.09945000000000001,0.0,2024-01-01,,,,,,,,,1,1
2024-02,Renal Care,909.6800000000001,16,4,0.1698,0.0,2024-02-01,553.12,,10.0,2.0,0.09945000000000001,0.0,553.12,10.0,2,2
2024-03,Renal Care,676.73,14,3,0.2763333333333333,0.3333333333333333,2024-03-01,909.6800000000001,553.12,16.0,4.0,0.1698,0.0,731.4000000000001,13.0,3,3
2024-04,Renal Care,630.62,14,2,0.29679999999999995,0.5,2024-04-01,676.73,909.6800000000001,14.0,3.0,0.2763333333333333,0.3333333333333333,713.1766666666667,13.333333333333334,4,4
2024-05,Renal Care,835.4,14,2,0.11860000000000001,0.0,2024-05-01,630.62,676.73,14.0,2.0,0.29679999999999995,0.5,739.0100000000001,14.666666666666666,5,5
2024-06,Renal Care,758.8599999999999,11,2,0.0826,0.0,2024-06-01,835.4,630.62,14.0,2.0,0.11860000000000001,0.0,714.25,14.0,6,6
2024-07,Renal Care,476.47,8,2,0.23504999999999998,0.0,2024-07-01,758.8599999999999,835.4,11.0,2.0,0.0826,0.0,741.6266666666666,13.0,7,7
2024-08,Renal Care,751.9,14,4,0.1896,0.0,2024-08-01,476.47,758.8599999999999,8.0,2.0,0.23504999999999998,0.0,690.2433333333333,11.0,8,8
2024-09,Renal Care,351.02,7,2,0.2001,1.0,2024-09-01,751.9,476.47,14.0,4.0,0.1896,0.0,662.41,11.0,9,9
2024-10,Renal Care,863.9200000000001,16,3,0.168,0.3333333333333333,2024-10-01,351.02,751.9,7.0,2.0,0.2001,1.0,526.4633333333333,9.666666666666666,10,10
2024-11,Renal Care,218.72,5,1,0.358,0.0,2024-11-01,863.9200000000001,351.02,16.0,3.0,0.168,0.3333333333333333,655.6133333333333,12.333333333333334,11,11
2024-12,Renal Care,1423.44,25,4,0.132,0.0,2024-12-01,218.72,863.9200000000001,5.0,1.0,0.358,0.0,477.8866666666667,9.333333333333334,12,12
2025-01,Renal Care,1330.08,26,5,0.19841999999999999,0.0,2025-01-01,1423.44,218.72,25.0,4.0,0.132,0.0,835.36,15.333333333333334,1,13
2025-02,Renal Care,1548.46,28,4,0.21525,0.0,2025-02-01,1330.08,1423.44,26.0,5.0,0.19841999999999999,0.0,990.7466666666666,18.666666666666668,2,14
2025-03,Renal Care,1533.3,28,4,0.19222499999999998,0.25,2025-03-01,1548.46,1330.08,28.0,4.0,0.21525,0.0,1433.9933333333336,26.333333333333332,3,15
2025-04,Renal Care,1251.79,23,4,0.17075,0.0,2025-04-01,1533.3,1548.46,28.0,4.0,0.19222499999999998,0.25,1470.6133333333335,27.333333333333332,4,16
2025-05,Renal Care,397.09,8,1,0.3531,0.0,2025-05-01,1251.79,1533.3,23.0,4.0,0.17075,0.0,1444.5166666666664,26.333333333333332,5,17
2025-07,Renal Care,734.1,14,3,0.16243333333333335,0.0,2025-07-01,397.09,1251.79,8.0,1.0,0.3531,0.0,1060.7266666666667,19.666666666666668,7,19
2025-08,Renal Care,310.84,6,1,0.2247,0.0,2025-08-01,734.1,397.09,14.0,3.0,0.16243333333333335,0.0,794.3266666666667,15.0,8,20
2025-09,Renal Care,1027.93,18,2,0.17295,0.0,2025-09-01,310.84,734.1,6.0,1.0,0.2247,0.0,480.6766666666667,9.333333333333334,9,21
2025-10,Renal Care,820.8900000000001,16,2,0.20285,0.0,2025-10-01,1027.93,310.84,18.0,2.0,0.17295,0.0,690.9566666666666,12.666666666666666,10,22
2025-11,Renal Care,317.22,8,1,0.38,0.0,2025-11-01,820.8900000000001,1027.93,16.0,2.0,0.20285,0.0,719.8866666666667,13.333333333333334,11,23
2025-12,Renal Care,1146.52,19,3,0.1183,0.0,2025-12-01,317.22,820.8900000000001,8.0,1.0,0.38,0.0,722.0133333333333,14.0,12,24
2024-01,Respiratory,38911.07,1195,54,0.20285555555555557,0.16666666666666666,2024-01-01,,,,,,,,,1,1
2024-02,Respiratory,33452.09,1001,47,0.1790659574468085,0.1276595744680851,2024-02-01,38911.07,,1195.0,54.0,0.20285555555555557,0.16666666666666666,38911.07,1195.0,2,2
2024-03,Respiratory,33298.02,1010,42,0.20318809523809522,0.23809523809523808,2024-03-01,33452.09,38911.07,1001.0,47.0,0.1790659574468085,0.1276595744680851,36181.58,1098.0,3,3
2024-04,Respiratory,48725.22,1504,62,0.19196129032258064,0.2903225806451613,2024-04-01,33298.02,33452.09,1010.0,42.0,0.20318809523809522,0.23809523809523808,35220.39333333333,1068.6666666666667,4,4
2024-05,Respiratory,37517.01,1140,53,0.19010377358490566,0.20754716981132076,2024-05-01,48725.22,33298.02,1504.0,62.0,0.19196129032258064,0.2903225806451613,38491.776666666665,1171.6666666666667,5,5
2024-06,Respiratory,29114.52,880,43,0.17421627906976744,0.046511627906976744,2024-06-01,37517.01,48725.22,1140.0,53.0,0.19010377358490566,0.20754716981132076,39846.75,1218.0,6,6
2024-07,Respiratory,33740.6,997,45,0.17603333333333332,0.13333333333333333,2024-07-01,29114.52,37517.01,880.0,43.0,0.17421627906976744,0.046511627906976744,38452.25,1174.6666666666667,7,7
2024-08,Respiratory,28546.05,892,47,0.19198936170212766,0.14893617021276595,2024-08-01,33740.6,29114.52,997.0,45.0,0.17603333333333332,0.13333333333333333,33457.37666666667,1005.6666666666666,8,8
2024-09,Respiratory,19737.21,604,33,0.19456363636363638,0.2727272727272727,2024-09-01,28546.05,33740.6,892.0,47.0,0.19198936170212766,0.14893617021276595,30467.056666666667,923.0,9,9
2024-10,Respiratory,28911.58,877,49,0.1946857142857143,0.16326530612244897,2024-10-01,19737.21,28546.05,604.0,33.0,0.19456363636363638,0.2727272727272727,27341.286666666667,831.0,10,10
2024-11,Respiratory,30530.03,934,50,0.201176,0.1,2024-11-01,28911.58,19737.21,877.0,49.0,0.1946857142857143,0.16326530612244897,25731.61333333334,791.0,11,11
2024-12,Respiratory,30599.52,912,46,0.1900086956521739,0.06521739130434782,2024-12-01,30530.03,28911.58,934.0,50.0,0.201176,0.1,26392.940000000002,805.0,12,12
2025-01,Respiratory,36117.28,1056,52,0.1627326923076923,0.09615384615384616,2025-01-01,30599.52,30530.03,912.0,46.0,0.1900086956521739,0.06521739130434782,30013.710000000003,907.6666666666666,1,13
2025-02,Respiratory,30848.81,932,41,0.19119512195121952,0.21951219512195122,2025-02-01,36117.28,30599.52,1056.0,52.0,0.1627326923076923,0.09615384615384616,32415.610000000004,967.3333333333334,2,14
2025-03,Respiratory,36198.29,1075,45,0.17727555555555558,0.17777777777777778,2025-03-01,30848.81,36117.28,932.0,41.0,0.19119512195121952,0.21951219512195122,32521.870000000006,966.6666666666666,3,15
2025-04,Respiratory,37177.6,1127,48,0.19412291666666667,0.2708333333333333,2025-04-01,36198.29,30848.81,1075.0,45.0,0.17727555555555558,0.17777777777777778,34388.12666666667,1021.0,4,16
2025-05,Respiratory,32235.91,972,43,0.18124186046511628,0.16279069767441862,2025-05-01,37177.6,36198.29,1127.0,48.0,0.19412291666666667,0.2708333333333333,34741.56666666667,1044.6666666666667,5,17
2025-06,Respiratory,33987.59,1046,47,0.2001659574468085,0.02127659574468085,2025-06-01,32235.91,37177.6,972.0,43.0,0.18124186046511628,0.16279069767441862,35203.933333333334,1058.0,6,18
2025-07,Respiratory,42381.51,1271,63,0.18363809523809524,0.09523809523809523,2025-07-01,33987.59,32235.91,1046.0,47.0,0.2001659574468085,0.02127659574468085,34467.03333333333,1048.3333333333333,7,19
2025-08,Respiratory,31100.12,933,49,0.1883183673469388,0.10204081632653061,2025-08-01,42381.51,33987.59,1271.0,63.0,0.18363809523809524,0.09523809523809523,36201.670000000006,1096.3333333333333,8,20
2025-09,Respiratory,25189.87,779,44,0.19653636363636365,0.13636363636363635,2025-09-01,31100.12,42381.51,933.0,49.0,0.1883183673469388,0.10204081632653061,35823.073333333334,1083.3333333333333,9,21
2025-10,Respiratory,33341.88,1023,54,0.18477777777777776,0.18518518518518517,2025-10-01,25189.87,31100.12,779.0,44.0,0.19653636363636365,0.13636363636363635,32890.5,994.3333333333334,10,22
2025-11,Respiratory,28552.78,871,51,0.18927843137254902,0.11764705882352941,2025-11-01,33341.88,25189.87,1023.0,54.0,0.18477777777777776,0.18518518518518517,29877.289999999997,911.6666666666666,11,23
2025-12,Respiratory,34853.03,1026,55,0.17880909090909092,0.10909090909090909,2025-12-01,28552.78,33341.88,871.0,51.0,0.18927843137254902,0.11764705882352941,29028.176666666666,891.0,12,24
2024-01,Rheumatology,20869.14,386,23,0.17627391304347825,0.13043478260869565,2024-01-01,,,,,,,,,1,1
2024-02,Rheumatology,43213.38,793,41,0.1840609756097561,0.07317073170731707,2024-02-01,20869.14,,386.0,23.0,0.17627391304347825,0.13043478260869565,20869.14,386.0,2,2
2024-03,Rheumatology,42088.09,790,42,0.17675714285714286,0.23809523809523808,2024-03-01,43213.38,20869.14,793.0,41.0,0.1840609756097561,0.07317073170731707,32041.26,589.5,3,3
2024-04,Rheumatology,41107.04,793,36,0.21256944444444445,0.3333333333333333,2024-04-01,42088.09,43213.38,790.0,42.0,0.17675714285714286,0.23809523809523808,35390.20333333333,656.3333333333334,4,4
2024-05,Rheumatology,42549.97,774,37,0.15714864864864864,0.05405405405405406,2024-05-01,41107.04,42088.09,793.0,36.0,0.21256944444444445,0.3333333333333333,42136.17,792.0,5,5
2024-06,Rheumatology,46212.66,855,41,0.18099268292682927,0.0975609756097561,2024-06-01,42549.97,41107.04,774.0,37.0,0.15714864864864864,0.05405405405405406,41915.03333333333,785.6666666666666,6,6
2024-07,Rheumatology,41618.55,751,40,0.17699,0.15,2024-07-01,46212.66,42549.97,855.0,41.0,0.18099268292682927,0.0975609756097561,43289.89000000001,807.3333333333334,7,7
2024-08,Rheumatology,37247.64,679,37,0.1735162162162162,0.05405405405405406,2024-08-01,41618.55,46212.66,751.0,40.0,0.17699,0.15,43460.39333333333,793.3333333333334,8,8
2024-09,Rheumatology,37032.11,703,37,0.18692432432432432,0.1891891891891892,2024-09-01,37247.64,41618.55,679.0,37.0,0.1735162162162162,0.05405405405405406,41692.950000000004,761.6666666666666,9,9
2024-10,Rheumatology,43947.48,817,40,0.1798025,0.275,2024-10-01,37032.11,37247.64,703.0,37.0,0.18692432432432432,0.1891891891891892,38632.76666666667,711.0,10,10
2024-11,Rheumatology,36116.77,688,34,0.1932323529411765,0.11764705882352941,2024-11-01,43947.48,37032.11,817.0,40.0,0.1798025,0.275,39409.07666666667,733.0,11,11
2024-12,Rheumatology,31124.14,582,28,0.19036071428571427,0.10714285714285714,2024-12-01,36116.77,43947.48,688.0,34.0,0.1932323529411765,0.11764705882352941,39032.12,736.0,12,12
2025-01,Rheumatology,48016.14,946,40,0.194105,0.1,2025-01-01,31124.14,36116.77,582.0,28.0,0.19036071428571427,0.10714285714285714,37062.79666666667,695.6666666666666,1,13
2025-02,Rheumatology,25422.79,491,22,0.21296363636363635,0.18181818181818182,2025-02-01,48016.14,31124.14,946.0,40.0,0.194105,0.1,38419.01666666667,738.6666666666666,2,14
2025-03,Rheumatology,49169.6,949,39,0.2058179487179487,0.1794871794871795,2025-03-01,25422.79,48016.14,491.0,22.0,0.21296363636363635,0.18181818181818182,34854.35666666667,673.0,3,15
2025-04,Rheumatology,45099.5,873,37,0.20537567567567566,0.2702702702702703,2025-04-01,49169.6,25422.79,949.0,39.0,0.2058179487179487,0.1794871794871795,40869.51,795.3333333333334,4,16
2025-05,Rheumatology,45091.41,847,32,0.18281875,0.09375,2025-05-01,45099.5,49169.6,873.0,37.0,0.20537567567567566,0.2702702702702703,39897.29666666667,771.0,5,17
2025-06,Rheumatology,71526.16,1308,51,0.16075686274509807,0.058823529411764705,2025-06-01,45091.41,45099.5,847.0,32.0,0.18281875,0.09375,46453.503333333334,889.6666666666666,6,18
2025-07,Rheumatology,55102.24,1052,42,0.19785238095238095,0.19047619047619047,2025-07-01,71526.16,45091.41,1308.0,51.0,0.16075686274509807,0.058823529411764705,53905.69,1009.3333333333334,7,19
2025-08,Rheumatology,40746.55,759,30,0.18888000000000002,0.1,2025-08-01,55102.24,71526.16,1052.0,42.0,0.19785238095238095,0.19047619047619047,57239.93666666667,1069.0,8,20
2025-09,Rheumatology,55656.5,1046,46,0.1733913043478261,0.15217391304347827,2025-09-01,40746.55,55102.24,759.0,30.0,0.18888000000000002,0.1,55791.65,1039.6666666666667,9,21
2025-10,Rheumatology,36547.9,696,32,0.204146875,0.3125,2025-10-01,55656.5,40746.55,1046.0,46.0,0.1733913043478261,0.15217391304347827,50501.763333333336,952.3333333333334,10,22
2025-11,Rheumatology,45968.78,863,35,0.1891,0.11428571428571428,2025-11-01,36547.9,55656.5,696.0,32.0,0.204146875,0.3125,44316.98333333334,833.6666666666666,11,23
2025-12,Rheumatology,56912.53,1083,41,0.18369268292682925,0.12195121951219512,2025-12-01,45968.78,36547.9,863.0,35.0,0.1891,0.11428571428571428,46057.72666666666,868.3333333333334,12,24
2024-01,Sleep Care,4786.45,122,5,0.18684,0.2,2024-01-01,,,,,,,,,1,1
2024-02,Sleep Care,4097.64,95,5,0.15044,0.0,2024-02-01,4786.45,,122.0,5.0,0.18684,0.2,4786.45,122.0,2,2
2024-03,Sleep Care,3079.25,83,5,0.26286,0.4,2024-03-01,4097.64,4786.45,95.0,5.0,0.15044,0.0,4442.045,108.5,3,3
2024-04,Sleep Care,2313.7200000000003,58,3,0.20553333333333335,0.6666666666666666,2024-04-01,3079.25,4097.64,83.0,5.0,0.26286,0.4,3987.78,100.0,4,4
2024-05,Sleep Care,3734.7200000000003,103,5,0.25032,0.0,2024-05-01,2313.7200000000003,3079.25,58.0,3.0,0.20553333333333335,0.6666666666666666,3163.536666666667,78.66666666666667,5,5
2024-06,Sleep Care,2638.56,73,4,0.1884,0.0,2024-06-01,3734.7200000000003,2313.7200000000003,103.0,5.0,0.25032,0.0,3042.5633333333335,81.33333333333333,6,6
2024-07,Sleep Care,9785.16,242,13,0.1835153846153846,0.07692307692307693,2024-07-01,2638.56,3734.7200000000003,73.0,4.0,0.1884,0.0,2895.6666666666665,78.0,7,7
2024-08,Sleep Care,2472.85,71,4,0.25715,0.25,2024-08-01,9785.16,2638.56,242.0,13.0,0.1835153846153846,0.07692307692307693,5386.1466666666665,139.33333333333334,8,8
2024-09,Sleep Care,7342.45,177,10,0.19024999999999997,0.4,2024-09-01,2472.85,9785.16,71.0,4.0,0.25715,0.25,4965.523333333333,128.66666666666666,9,9
2024-10,Sleep Care,3248.41,94,5,0.261,0.6,2024-10-01,7342.45,2472.85,177.0,10.0,0.19024999999999997,0.4,6533.486666666667,163.33333333333334,10,10
2024-12,Sleep Care,1669.65,40,3,0.21073333333333333,0.0,2024-12-01,3248.41,7342.45,94.0,5.0,0.261,0.6,4354.569999999999,114.0,12,12
2025-01,Sleep Care,5695.35,141,9,0.21332222222222222,0.0,2025-01-01,1669.65,3248.41,40.0,3.0,0.21073333333333333,0.0,4086.8366666666657,103.66666666666667,1,13
2025-02,Sleep Care,3745.33,88,6,0.13388333333333333,0.0,2025-02-01,5695.35,1669.65,141.0,9.0,0.21332222222222222,0.0,3537.803333333333,91.66666666666667,2,14
2025-03,Sleep Care,5681.14,137,7,0.18022857142857143,0.2857142857142857,2025-03-01,3745.33,5695.35,88.0,6.0,0.13388333333333333,0.0,3703.4433333333327,89.66666666666667,3,15
2025-04,Sleep Care,1365.48,35,2,0.19044999999999998,0.5,2025-04-01,5681.14,3745.33,137.0,7.0,0.18022857142857143,0.2857142857142857,5040.606666666667,122.0,4,16
2025-05,Sleep Care,1278.07,28,2,0.1212,0.0,2025-05-01,1365.48,5681.14,35.0,2.0,0.19044999999999998,0.5,3597.316666666666,86.66666666666667,5,17
2025-06,Sleep Care,2914.16,69,5,0.19142,0.2,2025-06-01,1278.07,1365.48,28.0,2.0,0.1212,0.0,2774.896666666666,66.66666666666667,6,18
2025-07,Sleep Care,2816.31,63,5,0.14182,0.2,2025-07-01,2914.16,1278.07,69.0,5.0,0.19142,0.2,1852.5699999999995,44.0,7,19
2025-08,Sleep Care,1935.73,46,4,0.133075,0.25,2025-08-01,2816.31,2914.16,63.0,5.0,0.14182,0.2,2336.179999999999,53.333333333333336,8,20
2025-09,Sleep Care,3972.96,97,9,0.2075,0.2222222222222222,2025-09-01,1935.73,2816.31,46.0,4.0,0.133075,0.25,2555.399999999999,59.333333333333336,9,21
2025-10,Sleep Care,3697.59,94,7,0.19890000000000002,0.14285714285714285,2025-10-01,3972.96,1935.73,97.0,9.0,0.2075,0.2222222222222222,2908.3333333333326,68.66666666666667,10,22
2025-11,Sleep Care,741.96,17,2,0.1878,0.0,2025-11-01,3697.59,3972.96,94.0,7.0,0.19890000000000002,0.14285714285714285,3202.093333333333,79.0,11,23
2025-12,Sleep Care,2623.24,64,7,0.2008285714285714,0.14285714285714285,2025-12-01,741.96,3697.59,17.0,2.0,0.1878,0.0,2804.1699999999996,69.33333333333333,12,24
2024-01,Smoking Cessation,757.29,14,1,0.0542,0.0,2024-01-01,,,,,,,,,1,1
